Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,Yes,Travel_Rarely,845,Support,42,1,Medical,1,8794,1,Male,130.0,4,4,Sales Representative,4,Divorced,27994.0,195958.0,1,Y,Yes,49.0,2.0,1,80,3,26,4.0,2.0,22,11,6,20
57,No,Non-Travel,198,Human Resources,36,4,Technical Degree,1,3187,4,Male,42.0,4,4,Research Director,2,Divorced,50423.0,403384.0,4,Y,Yes,31.0,2.0,4,80,2,21,4.0,4.0,18,5,17,5
45,Yes,Travel_Rarely,362,Support,10,3,Other,1,8628,4,Male,188.0,4,3,Human Resources,3,Single,12196.0,207332.0,0,Y,No,3.0,2.0,1,80,3,33,2.0,3.0,12,11,10,4
26,Yes,Non-Travel,815,Support,22,5,Other,1,8696,3,Female,154.0,1,1,Research Scientist,3,Single,3056.0,27504.0,0,Y,Yes,24.0,1.0,4,80,3,15,3.0,1.0,2,1,1,2
24,No,Travel_Rarely,1345,Hardware,42,4,Life Sciences,1,9972,1,Male,199.0,3,2,Human Resources,1,Married,42691.0,896511.0,6,Y,No,28.0,2.0,1,80,1,6,2.0,1.0,4,2,4,3
20,Yes,Travel_Frequently,764,Support,32,5,Marketing,1,2611,3,Female,130.0,1,1,Laboratory Technician,4,Divorced,33469.0,635911.0,4,Y,No,14.0,2.0,3,80,2,21,6.0,4.0,9,8,1,8
40,Yes,Non-Travel,1238,Sales,13,4,Medical,1,9651,4,Male,111.0,4,5,Manufacturing Director,1,Single,41576.0,374184.0,8,Y,No,35.0,2.0,3,80,4,37,1.0,1.0,14,3,9,13
43,No,Travel_Rarely,647,Human Resources,22,1,Other,1,357,4,Male,107.0,1,2,Manufacturing Director,3,Single,10114.0,222508.0,0,Y,No,44.0,2.0,4,80,2,15,5.0,1.0,8,7,8,6
19,Yes,Travel_Frequently,826,Hardware,35,2,Life Sciences,1,8438,3,Female,179.0,3,2,Developer,2,Divorced,21785.0,370345.0,5,Y,Yes,42.0,2.0,4,80,2,11,2.0,2.0,9,5,8,2
51,No,Non-Travel,330,Human Resources,10,5,Life Sciences,1,3387,4,Female,188.0,4,5,Manufacturing Director,1,Married,40581.0,892782.0,0,Y,No,14.0,3.0,1,80,1,18,2.0,1.0,5,4,2,2
37,No,Travel_Frequently,1142,Sales,29,3,Medical,1,7958,1,Female,170.0,4,1,Research Director,3,Single,32655.0,620445.0,2,Y,Yes,36.0,3.0,1,80,4,35,6.0,2.0,9,5,5,5
25,No,Travel_Frequently,346,Hardware,39,3,Medical,1,219,3,Male,99.0,4,3,Laboratory Technician,3,Single,45387.0,1316223.0,7,Y,No,29.0,1.0,2,80,1,34,6.0,2.0,18,6,18,3
43,Yes,Non-Travel,133,Hardware,14,1,Other,1,2669,3,Female,58.0,2,3,Sales Executive,2,Divorced,12613.0,63065.0,2,Y,No,27.0,1.0,2,80,3,30,6.0,3.0,8,6,2,2
18,Yes,Travel_Rarely,253,Research & Development,10,2,Human Resources,1,7845,3,Male,96.0,2,2,Research Director,4,Married,10140.0,131820.0,6,Y,Yes,36.0,4.0,4,80,1,34,3.0,4.0,30,8,11,6
28,No,Travel_Frequently,514,Support,31,5,Marketing,1,7086,1,Female,93.0,3,3,Research Scientist,1,Married,37351.0,522914.0,8,Y,No,28.0,2.0,1,80,2,17,3.0,4.0,11,8,3,8
19,Yes,Travel_Frequently,1473,Hardware,20,2,Life Sciences,1,8306,4,Male,92.0,3,2,Healthcare Representative,3,Divorced,10289.0,51445.0,3,Y,Yes,46.0,1.0,4,80,3,17,2.0,3.0,3,2,3,3
40,Yes,Non-Travel,687,Human Resources,41,5,Medical,1,371,3,Female,165.0,4,3,Manufacturing Director,4,Divorced,17024.0,17024.0,0,Y,Yes,10.0,1.0,2,80,4,10,4.0,4.0,3,1,3,2
32,No,Travel_Rarely,799,Support,25,4,Marketing,1,7708,4,Male,192.0,2,4,Sales Executive,1,Divorced,4114.0,123420.0,2,Y,No,17.0,4.0,3,80,3,31,2.0,2.0,26,17,19,13
27,No,Travel_Rarely,1328,Support,45,3,Marketing,1,3486,1,Female,38.0,1,5,Human Resources,1,Divorced,47504.0,1425120.0,8,Y,No,28.0,1.0,1,80,4,36,5.0,2.0,15,11,3,10
54,No,Travel_Rarely,528,Hardware,43,3,Human Resources,1,78,4,Female,81.0,2,5,Developer,4,Married,41282.0,866922.0,6,Y,No,34.0,2.0,3,80,2,19,1.0,4.0,9,8,8,4
31,No,Travel_Rarely,528,Sales,7,2,Technical Degree,1,1541,1,Male,93.0,4,5,Manufacturing Director,3,Single,47390.0,1421700.0,5,Y,No,40.0,2.0,2,80,2,23,2.0,3.0,13,4,5,4
42,No,Travel_Rarely,127,Software,32,2,Human Resources,1,6436,3,Male,73.0,2,4,Developer,2,Married,33577.0,604386.0,8,Y,Yes,15.0,1.0,3,80,3,32,6.0,2.0,10,5,3,6
23,No,Travel_Frequently,238,Human Resources,2,1,Life Sciences,1,627,1,Male,43.0,1,1,Research Scientist,3,Married,3086.0,15430.0,7,Y,No,28.0,1.0,1,80,2,7,4.0,2.0,3,2,3,1
54,Yes,Travel_Frequently,684,Research & Development,14,2,Medical,1,1686,2,Male,68.0,1,4,Manager,3,Married,31169.0,841563.0,7,Y,No,11.0,4.0,3,80,3,28,5.0,1.0,28,9,26,15
24,Yes,Travel_Rarely,1262,Support,19,2,Marketing,1,848,3,Female,55.0,4,3,Manufacturing Director,1,Married,33705.0,101115.0,2,Y,Yes,18.0,2.0,2,80,2,15,1.0,3.0,13,11,9,8
27,No,Travel_Rarely,1396,Support,38,2,Medical,1,6176,2,Male,198.0,4,4,Manufacturing Director,4,Single,27172.0,570612.0,7,Y,Yes,26.0,3.0,3,80,3,3,5.0,3.0,1,1,1,1
46,Yes,Travel_Frequently,776,Hardware,40,2,Technical Degree,1,3683,1,Female,115.0,3,2,Sales Representative,2,Married,26044.0,364616.0,6,Y,Yes,6.0,1.0,1,80,2,5,5.0,1.0,5,3,1,1
57,No,Travel_Rarely,1300,Hardware,6,1,Medical,1,6567,3,Male,144.0,3,5,Manufacturing Director,2,Married,41256.0,536328.0,8,Y,Yes,24.0,1.0,2,80,2,10,6.0,4.0,2,2,1,1
38,Yes,Travel_Rarely,1476,Sales,7,2,Technical Degree,1,1324,3,Female,74.0,1,4,Healthcare Representative,2,Divorced,33264.0,166320.0,0,Y,No,40.0,4.0,4,80,1,5,5.0,3.0,4,3,1,2
56,No,Travel_Frequently,915,Sales,5,2,Medical,1,8083,1,Female,80.0,1,3,Research Director,2,Single,27808.0,583968.0,1,Y,Yes,14.0,3.0,2,80,3,11,2.0,3.0,4,2,1,2
53,Yes,Travel_Frequently,923,Human Resources,48,3,Marketing,1,7316,1,Male,196.0,3,4,Manufacturing Director,3,Married,9774.0,293220.0,7,Y,Yes,43.0,2.0,1,80,3,28,3.0,3.0,28,14,14,22
31,Yes,Non-Travel,1080,Software,14,2,Human Resources,1,9831,4,Male,143.0,1,4,Research Director,1,Divorced,28971.0,347652.0,3,Y,No,26.0,1.0,3,80,1,26,3.0,3.0,11,10,3,10
29,Yes,Travel_Frequently,1493,Software,9,3,Life Sciences,1,2111,3,Male,183.0,4,1,Manufacturing Director,2,Divorced,46107.0,1198782.0,0,Y,Yes,46.0,1.0,1,80,2,3,3.0,3.0,1,1,1,1
42,Yes,Travel_Rarely,1357,Hardware,3,1,Marketing,1,9294,3,Female,33.0,3,4,Manufacturing Director,4,Divorced,47138.0,424242.0,1,Y,No,45.0,3.0,1,80,1,17,1.0,4.0,5,4,1,3
48,No,Non-Travel,235,Hardware,3,5,Marketing,1,914,1,Male,34.0,2,5,Sales Representative,1,Married,45909.0,1193634.0,7,Y,No,35.0,4.0,4,80,1,16,1.0,2.0,14,1,6,7
53,Yes,Travel_Frequently,297,Software,2,3,Life Sciences,1,2572,4,Male,141.0,3,3,Human Resources,4,Single,22939.0,504658.0,4,Y,Yes,46.0,4.0,4,80,3,11,4.0,1.0,2,1,1,1
49,Yes,Non-Travel,628,Software,29,1,Medical,1,3959,1,Male,185.0,4,5,Sales Executive,1,Married,44990.0,1349700.0,8,Y,No,5.0,4.0,3,80,1,10,6.0,2.0,6,5,6,1
23,Yes,Travel_Rarely,1183,Support,37,3,Life Sciences,1,6966,1,Male,125.0,3,2,Laboratory Technician,3,Divorced,39717.0,516321.0,1,Y,No,3.0,2.0,1,80,1,6,6.0,2.0,6,1,6,6
21,No,Non-Travel,1341,Research & Development,31,1,Marketing,1,4146,3,Female,85.0,4,2,Sales Executive,1,Married,40277.0,402770.0,8,Y,Yes,23.0,1.0,4,80,2,36,3.0,2.0,25,22,23,3
26,Yes,Travel_Rarely,672,Sales,4,5,Life Sciences,1,2623,4,Female,105.0,1,5,Healthcare Representative,1,Married,40179.0,361611.0,4,Y,No,10.0,4.0,4,80,4,38,6.0,4.0,9,5,6,8
40,Yes,Non-Travel,1294,Software,39,4,Human Resources,1,544,1,Female,111.0,2,3,Healthcare Representative,4,Divorced,25358.0,101432.0,4,Y,Yes,23.0,3.0,1,80,1,31,1.0,3.0,13,5,4,1
41,Yes,Non-Travel,1443,Sales,15,4,Medical,1,7191,4,Male,189.0,1,2,Research Scientist,1,Married,50822.0,660686.0,3,Y,No,19.0,1.0,2,80,3,37,6.0,3.0,22,16,18,11
40,Yes,Travel_Frequently,1443,Hardware,48,3,Technical Degree,1,6489,2,Male,70.0,1,5,Human Resources,1,Divorced,2874.0,60354.0,1,Y,No,49.0,4.0,4,80,2,40,5.0,1.0,2,1,1,2
36,No,Non-Travel,1089,Software,37,3,Medical,1,2274,4,Female,162.0,3,5,Healthcare Representative,4,Married,8119.0,162380.0,6,Y,Yes,6.0,1.0,1,80,4,10,1.0,2.0,4,4,3,2
25,No,Non-Travel,1095,Hardware,3,3,Technical Degree,1,2890,3,Female,113.0,1,5,Research Director,2,Single,20167.0,80668.0,2,Y,No,24.0,2.0,4,80,4,5,2.0,1.0,4,3,3,4
56,No,Travel_Frequently,1424,Human Resources,23,5,Life Sciences,1,9566,1,Female,157.0,4,4,Research Director,3,Married,19848.0,39696.0,4,Y,No,23.0,3.0,4,80,3,29,2.0,4.0,3,2,2,3
47,No,Non-Travel,1107,Support,34,4,Other,1,2077,1,Male,57.0,2,4,Healthcare Representative,2,Divorced,37710.0,678780.0,2,Y,Yes,34.0,1.0,2,80,1,40,2.0,3.0,10,10,1,6
26,Yes,Non-Travel,313,Research & Development,37,1,Medical,1,1378,1,Male,134.0,1,3,Manager,4,Married,2809.0,50562.0,0,Y,No,43.0,4.0,4,80,3,4,5.0,4.0,2,1,2,2
38,No,Travel_Frequently,799,Human Resources,21,4,Technical Degree,1,2947,4,Male,199.0,2,5,Human Resources,1,Divorced,50198.0,652574.0,6,Y,Yes,22.0,2.0,1,80,1,30,2.0,3.0,19,6,17,15
54,Yes,Non-Travel,1131,Sales,34,2,Medical,1,8308,1,Male,193.0,1,5,Research Scientist,2,Single,20711.0,621330.0,7,Y,No,25.0,3.0,4,80,4,40,6.0,3.0,26,7,1,14
50,No,Travel_Rarely,185,Sales,49,1,Technical Degree,1,9356,1,Female,99.0,4,5,Healthcare Representative,3,Single,47382.0,1042404.0,1,Y,Yes,37.0,3.0,1,80,3,3,3.0,1.0,1,1,1,1
57,No,Travel_Frequently,1247,Human Resources,11,1,Life Sciences,1,4650,3,Male,94.0,3,2,Sales Executive,1,Single,29684.0,563996.0,5,Y,Yes,47.0,1.0,3,80,2,11,5.0,2.0,1,1,1,1
50,No,Travel_Rarely,440,Human Resources,21,3,Marketing,1,2876,3,Male,128.0,3,3,Healthcare Representative,3,Married,5496.0,54960.0,1,Y,No,30.0,3.0,1,80,3,35,1.0,4.0,6,4,3,5
30,No,Non-Travel,1489,Sales,46,2,Medical,1,8086,2,Male,167.0,4,4,Sales Representative,2,Divorced,5887.0,70644.0,3,Y,No,47.0,2.0,4,80,3,26,1.0,3.0,3,1,2,1
50,Yes,Non-Travel,1222,Software,26,4,Medical,1,2257,1,Female,31.0,2,3,Research Director,3,Married,45031.0,180124.0,5,Y,Yes,46.0,4.0,2,80,1,38,1.0,4.0,19,18,7,15
51,No,Travel_Rarely,691,Research & Development,8,5,Other,1,3955,2,Male,115.0,1,3,Research Scientist,2,Divorced,11734.0,176010.0,1,Y,Yes,37.0,1.0,2,80,2,13,4.0,3.0,12,9,11,5
60,No,Travel_Frequently,286,Research & Development,16,4,Technical Degree,1,8963,1,Female,50.0,4,5,Healthcare Representative,2,Single,48116.0,48116.0,4,Y,Yes,29.0,2.0,4,80,1,22,4.0,3.0,16,10,1,13
57,No,Non-Travel,1321,Software,17,3,Other,1,8591,3,Female,93.0,2,3,Manufacturing Director,3,Single,12952.0,297896.0,6,Y,Yes,22.0,4.0,4,80,1,32,5.0,1.0,8,4,1,1
60,No,Non-Travel,514,Sales,5,5,Life Sciences,1,5186,4,Female,57.0,3,2,Laboratory Technician,4,Married,14642.0,175704.0,1,Y,No,41.0,3.0,3,80,2,28,3.0,1.0,26,12,6,25
41,Yes,Non-Travel,903,Software,34,5,Marketing,1,4620,2,Male,89.0,3,3,Human Resources,2,Married,47152.0,235760.0,5,Y,No,32.0,3.0,1,80,3,18,6.0,3.0,9,1,4,3
38,Yes,Travel_Rarely,288,Sales,42,3,Marketing,1,5254,2,Male,174.0,4,5,Manager,1,Divorced,37881.0,757620.0,0,Y,Yes,13.0,1.0,4,80,1,37,6.0,2.0,34,24,8,2
50,No,Travel_Rarely,602,Hardware,28,2,Technical Degree,1,9363,3,Female,88.0,4,4,Research Director,2,Divorced,6261.0,87654.0,3,Y,No,3.0,3.0,4,80,4,14,6.0,2.0,2,2,1,2
20,No,Travel_Rarely,1438,Human Resources,39,4,Technical Degree,1,9705,4,Male,153.0,2,1,Research Scientist,3,Divorced,30359.0,607180.0,3,Y,No,35.0,3.0,1,80,2,13,4.0,4.0,1,1,1,1
51,No,Non-Travel,1363,Human Resources,18,5,Human Resources,1,3087,1,Male,102.0,2,5,Sales Representative,4,Single,21332.0,149324.0,2,Y,No,43.0,1.0,2,80,3,3,4.0,1.0,3,1,3,3
60,Yes,Non-Travel,690,Support,31,2,Other,1,8077,4,Female,106.0,4,2,Healthcare Representative,2,Single,15094.0,377350.0,0,Y,Yes,28.0,4.0,4,80,4,3,1.0,2.0,1,1,1,1
19,No,Travel_Rarely,512,Support,45,1,Other,1,2700,3,Male,177.0,3,1,Laboratory Technician,4,Divorced,10097.0,272619.0,8,Y,No,23.0,4.0,1,80,1,32,1.0,2.0,15,10,4,11
41,Yes,Travel_Frequently,226,Research & Development,12,2,Human Resources,1,1857,4,Male,41.0,3,2,Research Director,1,Married,41325.0,578550.0,2,Y,Yes,21.0,4.0,1,80,3,9,4.0,4.0,2,1,2,1
41,Yes,Travel_Frequently,143,Support,21,2,Marketing,1,943,4,Male,84.0,3,3,Developer,2,Single,2515.0,45270.0,4,Y,Yes,14.0,3.0,1,80,4,21,2.0,4.0,21,1,13,5
42,Yes,Non-Travel,549,Sales,50,4,Medical,1,2678,4,Male,41.0,4,2,Research Scientist,2,Married,23044.0,299572.0,2,Y,Yes,8.0,2.0,3,80,3,3,1.0,3.0,3,2,2,3
56,No,Travel_Rarely,255,Human Resources,29,4,Other,1,6959,2,Female,33.0,1,5,Developer,3,Married,4858.0,82586.0,2,Y,No,5.0,2.0,2,80,3,39,2.0,4.0,35,29,28,2
21,No,Travel_Rarely,898,Research & Development,19,2,Medical,1,4607,3,Male,112.0,4,5,Manager,4,Married,14498.0,420442.0,1,Y,No,18.0,3.0,2,80,2,4,2.0,4.0,4,3,4,4
40,No,Travel_Rarely,970,Research & Development,33,1,Medical,1,2172,3,Male,164.0,2,2,Laboratory Technician,4,Married,9246.0,92460.0,4,Y,No,39.0,3.0,4,80,3,25,6.0,4.0,14,6,10,11
45,No,Travel_Rarely,691,Software,9,1,Technical Degree,1,1676,2,Male,70.0,1,1,Manufacturing Director,2,Divorced,21428.0,171424.0,5,Y,Yes,3.0,1.0,2,80,2,7,1.0,2.0,7,6,4,1
54,Yes,Non-Travel,1248,Hardware,26,1,Medical,1,8198,3,Male,35.0,4,5,Healthcare Representative,1,Married,38174.0,343566.0,3,Y,Yes,20.0,4.0,2,80,3,30,3.0,2.0,26,20,14,18
47,No,Travel_Rarely,201,Support,31,2,Other,1,2892,1,Male,69.0,4,3,Manufacturing Director,3,Married,45204.0,1130100.0,8,Y,Yes,42.0,4.0,1,80,3,2,3.0,3.0,2,1,1,1
55,No,Travel_Frequently,1085,Human Resources,8,3,Life Sciences,1,6437,1,Male,120.0,1,5,Developer,4,Married,11754.0,270342.0,4,Y,No,47.0,4.0,4,80,2,33,4.0,2.0,13,8,11,6
26,No,Non-Travel,1053,Support,17,1,Technical Degree,1,2372,3,Male,182.0,2,4,Healthcare Representative,2,Married,17662.0,512198.0,5,Y,No,43.0,1.0,1,80,4,34,2.0,1.0,27,26,20,3
39,No,Travel_Rarely,616,Support,17,1,Medical,1,5754,4,Male,152.0,1,4,Research Director,1,Divorced,37841.0,491933.0,3,Y,No,23.0,3.0,2,80,4,23,2.0,1.0,3,3,2,1
38,Yes,Travel_Frequently,1495,Human Resources,47,2,Other,1,7713,3,Male,73.0,4,3,Research Scientist,2,Single,9212.0,64484.0,2,Y,No,27.0,4.0,3,80,2,38,6.0,4.0,6,1,3,6
28,No,Non-Travel,187,Support,30,2,Human Resources,1,833,2,Female,70.0,4,1,Sales Executive,1,Married,3840.0,115200.0,5,Y,No,48.0,3.0,4,80,4,39,5.0,4.0,3,1,1,3
48,Yes,Non-Travel,1211,Software,28,3,Marketing,1,4944,1,Female,193.0,2,1,Human Resources,2,Single,1856.0,40832.0,0,Y,No,38.0,4.0,2,80,3,10,1.0,1.0,6,6,2,5
45,No,Non-Travel,571,Hardware,6,4,Other,1,8986,3,Female,99.0,1,4,Healthcare Representative,3,Divorced,10545.0,158175.0,7,Y,Yes,18.0,4.0,4,80,1,31,4.0,2.0,7,3,7,6
45,Yes,Travel_Frequently,1285,Support,4,1,Marketing,1,2279,3,Male,194.0,4,5,Research Director,1,Divorced,48551.0,873918.0,6,Y,Yes,30.0,3.0,4,80,2,23,5.0,1.0,12,10,1,11
47,Yes,Travel_Frequently,796,Human Resources,36,5,Marketing,1,36,4,Male,119.0,2,3,Manufacturing Director,2,Single,26687.0,133435.0,7,Y,No,48.0,2.0,1,80,3,13,1.0,4.0,9,6,6,3
60,No,Travel_Rarely,1116,Support,6,1,Marketing,1,1230,2,Female,130.0,4,1,Laboratory Technician,1,Married,26096.0,782880.0,7,Y,No,21.0,4.0,3,80,2,18,1.0,1.0,1,1,1,1
60,No,Non-Travel,447,Software,28,2,Other,1,1382,1,Male,173.0,4,4,Laboratory Technician,2,Divorced,7835.0,70515.0,7,Y,No,31.0,4.0,2,80,3,25,3.0,4.0,18,4,17,7
33,Yes,Travel_Frequently,1459,Software,23,1,Human Resources,1,7110,4,Female,52.0,4,3,Developer,2,Single,20226.0,364068.0,7,Y,No,14.0,2.0,1,80,4,37,5.0,4.0,25,4,18,3
39,No,Travel_Frequently,1467,Support,37,3,Medical,1,1973,1,Female,132.0,3,2,Sales Executive,1,Divorced,28064.0,673536.0,2,Y,No,18.0,1.0,3,80,3,17,4.0,2.0,12,8,12,2
58,Yes,Travel_Frequently,985,Software,47,4,Life Sciences,1,134,4,Female,125.0,1,2,Research Director,4,Married,31426.0,817076.0,0,Y,No,3.0,3.0,1,80,3,19,1.0,2.0,13,4,8,8
35,Yes,Travel_Rarely,687,Human Resources,19,2,Marketing,1,7555,2,Female,104.0,1,2,Healthcare Representative,1,Married,33003.0,792072.0,4,Y,No,23.0,1.0,2,80,2,6,2.0,2.0,2,2,1,2
45,No,Travel_Frequently,1456,Research & Development,47,5,Human Resources,1,6467,2,Male,197.0,3,4,Sales Executive,4,Single,29362.0,440430.0,8,Y,No,41.0,3.0,2,80,2,15,2.0,3.0,9,2,5,4
29,No,Non-Travel,356,Software,5,5,Other,1,6582,3,Female,81.0,3,4,Developer,4,Divorced,14990.0,164890.0,8,Y,No,11.0,1.0,3,80,4,35,6.0,3.0,33,33,11,28
58,No,Non-Travel,1354,Hardware,12,1,Technical Degree,1,3905,3,Female,110.0,4,4,Developer,2,Single,3794.0,7588.0,2,Y,Yes,6.0,1.0,1,80,3,19,2.0,4.0,14,13,9,4
25,No,Travel_Frequently,1440,Sales,20,4,Marketing,1,6801,3,Male,143.0,3,1,Manager,2,Married,31304.0,813904.0,4,Y,No,35.0,2.0,2,80,4,7,3.0,3.0,2,1,1,1
23,No,Non-Travel,924,Support,8,2,Marketing,1,5031,2,Female,150.0,1,3,Sales Executive,3,Divorced,49714.0,994280.0,1,Y,No,28.0,1.0,4,80,2,34,5.0,4.0,33,23,11,13
58,No,Travel_Frequently,1204,Software,2,1,Marketing,1,9432,2,Female,166.0,3,2,Laboratory Technician,4,Married,37034.0,592544.0,4,Y,Yes,31.0,2.0,1,80,4,15,6.0,3.0,4,2,4,3
49,Yes,Travel_Frequently,1321,Hardware,26,4,Human Resources,1,8494,1,Male,79.0,4,1,Sales Representative,3,Single,5081.0,96539.0,6,Y,Yes,41.0,4.0,2,80,4,38,2.0,4.0,10,8,6,4
50,No,Non-Travel,507,Sales,18,1,Marketing,1,1151,2,Male,97.0,2,4,Healthcare Representative,3,Single,27169.0,54338.0,2,Y,Yes,11.0,2.0,4,80,2,17,3.0,1.0,14,14,13,12
44,No,Travel_Frequently,499,Human Resources,4,1,Medical,1,9697,1,Female,97.0,4,5,Manager,4,Single,33255.0,764865.0,7,Y,No,6.0,3.0,4,80,2,24,6.0,2.0,21,4,13,2
59,Yes,Travel_Frequently,881,Research & Development,17,3,Medical,1,6051,2,Female,157.0,4,5,Healthcare Representative,3,Divorced,14267.0,285340.0,5,Y,Yes,23.0,2.0,1,80,4,4,4.0,3.0,3,2,2,3
56,Yes,Non-Travel,818,Human Resources,19,5,Other,1,4656,2,Female,77.0,3,4,Research Scientist,3,Single,29273.0,878190.0,5,Y,No,39.0,1.0,4,80,2,11,2.0,1.0,7,2,7,7
19,Yes,Travel_Frequently,667,Human Resources,6,4,Life Sciences,1,3247,4,Male,76.0,1,2,Laboratory Technician,2,Single,50009.0,250045.0,4,Y,No,33.0,3.0,3,80,1,21,1.0,2.0,5,2,2,2
25,Yes,Travel_Frequently,385,Support,11,3,Medical,1,6912,1,Male,109.0,4,4,Sales Representative,2,Divorced,36562.0,914050.0,2,Y,Yes,29.0,2.0,3,80,4,6,4.0,1.0,2,2,1,2
51,No,Travel_Frequently,1442,Research & Development,28,2,Technical Degree,1,9058,4,Male,187.0,3,1,Manager,1,Single,2847.0,76869.0,3,Y,Yes,27.0,3.0,2,80,1,14,2.0,2.0,11,2,11,8
37,Yes,Non-Travel,1195,Hardware,13,4,Human Resources,1,3154,2,Male,99.0,1,5,Manufacturing Director,1,Married,10393.0,62358.0,1,Y,No,41.0,2.0,1,80,1,34,2.0,2.0,2,1,1,2
52,Yes,Travel_Rarely,1481,Hardware,41,1,Human Resources,1,4669,4,Female,191.0,2,2,Research Scientist,1,Single,25737.0,643425.0,8,Y,No,49.0,3.0,3,80,4,3,3.0,3.0,3,2,2,1
48,Yes,Travel_Rarely,944,Hardware,2,2,Life Sciences,1,82,1,Female,31.0,2,2,Sales Executive,4,Married,32058.0,577044.0,8,Y,Yes,33.0,2.0,3,80,4,6,1.0,1.0,5,5,2,3
26,No,Non-Travel,310,Software,8,1,Other,1,6783,4,Female,32.0,3,4,Research Scientist,4,Single,47507.0,1235182.0,6,Y,Yes,40.0,1.0,4,80,1,19,2.0,2.0,11,6,10,7
45,Yes,Non-Travel,762,Support,45,5,Medical,1,7443,4,Male,106.0,4,3,Healthcare Representative,2,Divorced,41999.0,125997.0,1,Y,Yes,21.0,1.0,2,80,3,29,3.0,3.0,4,4,4,2
32,No,Travel_Rarely,1221,Sales,44,2,Medical,1,1798,2,Male,67.0,4,4,Research Director,1,Divorced,13700.0,315100.0,7,Y,No,3.0,1.0,4,80,4,34,4.0,1.0,24,3,17,13
21,No,Travel_Frequently,1105,Research & Development,13,2,Human Resources,1,5362,4,Female,92.0,1,4,Research Scientist,4,Single,10038.0,120456.0,8,Y,No,18.0,2.0,1,80,2,9,5.0,4.0,9,6,5,1
53,Yes,Travel_Frequently,764,Human Resources,33,4,Life Sciences,1,5195,4,Female,83.0,1,2,Research Scientist,2,Married,9858.0,177444.0,2,Y,Yes,41.0,3.0,2,80,2,1,6.0,3.0,1,1,1,1
40,No,Travel_Rarely,699,Sales,2,5,Marketing,1,3391,2,Female,94.0,1,4,Developer,4,Single,2772.0,58212.0,7,Y,No,20.0,3.0,3,80,4,37,4.0,1.0,23,15,9,4
39,Yes,Travel_Rarely,630,Support,1,4,Technical Degree,1,1621,2,Female,82.0,2,5,Developer,2,Single,25306.0,50612.0,1,Y,No,14.0,1.0,4,80,2,2,3.0,2.0,1,1,1,1
41,No,Travel_Rarely,991,Hardware,37,3,Life Sciences,1,702,2,Female,32.0,1,1,Research Director,2,Single,4886.0,14658.0,0,Y,Yes,18.0,3.0,1,80,1,40,1.0,1.0,33,29,22,15
60,No,Travel_Frequently,1254,Sales,7,3,Other,1,2371,3,Female,78.0,1,5,Manager,3,Single,4716.0,33012.0,0,Y,No,45.0,3.0,2,80,1,13,5.0,3.0,8,1,6,5
50,Yes,Non-Travel,1007,Sales,40,2,Technical Degree,1,3996,2,Female,189.0,3,1,Sales Representative,1,Single,9716.0,155456.0,1,Y,No,22.0,3.0,4,80,1,37,6.0,1.0,34,5,34,12
36,No,Travel_Rarely,533,Hardware,6,2,Marketing,1,5355,2,Female,158.0,3,3,Human Resources,1,Divorced,49685.0,1093070.0,4,Y,Yes,27.0,4.0,4,80,4,11,5.0,4.0,1,1,1,1
19,Yes,Travel_Rarely,275,Research & Development,36,1,Technical Degree,1,9053,2,Female,36.0,3,3,Manufacturing Director,4,Single,22454.0,516442.0,0,Y,Yes,20.0,4.0,1,80,2,19,3.0,1.0,18,14,10,4
59,No,Non-Travel,823,Sales,43,1,Life Sciences,1,7635,4,Male,38.0,4,4,Developer,1,Divorced,31252.0,437528.0,7,Y,No,48.0,1.0,1,80,2,39,1.0,4.0,9,8,6,8
41,Yes,Travel_Rarely,897,Research & Development,39,4,Technical Degree,1,1736,1,Female,99.0,3,3,Research Director,4,Divorced,50047.0,500470.0,2,Y,Yes,23.0,1.0,3,80,3,27,1.0,2.0,7,4,5,1
46,No,Travel_Rarely,1033,Support,34,2,Other,1,3977,3,Female,74.0,2,5,Developer,1,Single,27328.0,109312.0,1,Y,Yes,31.0,2.0,4,80,1,4,5.0,4.0,4,3,1,2
34,No,Travel_Frequently,1183,Software,18,3,Other,1,1787,1,Male,149.0,3,3,Human Resources,1,Divorced,8816.0,176320.0,1,Y,Yes,35.0,4.0,3,80,1,22,1.0,1.0,5,4,2,2
57,No,Non-Travel,478,Human Resources,1,2,Medical,1,4257,4,Male,164.0,2,4,Developer,4,Single,42320.0,888720.0,5,Y,No,38.0,1.0,4,80,4,23,1.0,3.0,12,11,6,3
47,No,Non-Travel,625,Support,15,2,Life Sciences,1,4252,2,Male,50.0,2,1,Sales Representative,2,Married,26659.0,186613.0,7,Y,No,29.0,3.0,1,80,2,20,3.0,4.0,6,2,4,3
